date,fight_url,event_url,result,fighter,opponent,division,method,round,time,fighter_url,opponent_url,knockdowns,sub_attempts,pass,reversals,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
"September 24, 1999",http://ufcstats.com/fight-details/eebf672428b168b7,http://ufcstats.com/event-details/afaad7d6a581e307,L,Jason Godsey,Jeremy Horn,Heavyweight,SUB,1,2:08,http://ufcstats.com/fighter-details/5ca158b1cc9cb242,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0,0,0,0,1,1,1,7,8,16,0,3,0,3,1,1,1,7,0,0,0,0
"September 24, 1999",http://ufcstats.com/fight-details/c57acf13de48330a,http://ufcstats.com/event-details/afaad7d6a581e307,W,Brad Kohler,Steve Judson,Heavyweight,KO/TKO,1,0:30,http://ufcstats.com/fighter-details/13c4313ed0f744f3,http://ufcstats.com/fighter-details/6ece1d2ab1bed31d,1,0,0,0,1,1,3,3,3,3,3,3,0,0,0,0,1,1,2,2,0,0
"September 24, 1999",http://ufcstats.com/fight-details/c57acf13de48330a,http://ufcstats.com/event-details/afaad7d6a581e307,L,Steve Judson,Brad Kohler,Heavyweight,KO/TKO,1,0:30,http://ufcstats.com/fighter-details/6ece1d2ab1bed31d,http://ufcstats.com/fighter-details/13c4313ed0f744f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"September 24, 1999",http://ufcstats.com/fight-details/c6ead49500c047e5,http://ufcstats.com/event-details/afaad7d6a581e307,W,Chuck Liddell,Paul Jones,Middleweight,KO/TKO,1,3:53,http://ufcstats.com/fighter-details/a390eb8a9b2df298,http://ufcstats.com/fighter-details/f341f9551ba744e2,0,0,0,0,0,0,13,28,19,34,13,28,0,0,0,0,3,12,6,12,4,4
"September 24, 1999",http://ufcstats.com/fight-details/c6ead49500c047e5,http://ufcstats.com/event-details/afaad7d6a581e307,L,Paul Jones,Chuck Liddell,Middleweight,KO/TKO,1,3:53,http://ufcstats.com/fighter-details/f341f9551ba744e2,http://ufcstats.com/fighter-details/a390eb8a9b2df298,0,0,0,0,0,5,5,7,6,8,0,2,2,2,3,3,3,4,2,3,0,0
"September 24, 1999",http://ufcstats.com/fight-details/d9e86958bcb15c26,http://ufcstats.com/event-details/afaad7d6a581e307,W,Matt Hughes,Valeri Ignatov,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/621a6c59f88a44fe,http://ufcstats.com/fighter-details/7b6ce3a9460565b5,0,0,1,0,5,9,77,117,124,164,48,88,29,29,0,0,13,27,2,5,62,85
"September 24, 1999",http://ufcstats.com/fight-details/d9e86958bcb15c26,http://ufcstats.com/event-details/afaad7d6a581e307,L,Valeri Ignatov,Matt Hughes,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/7b6ce3a9460565b5,http://ufcstats.com/fighter-details/621a6c59f88a44fe,0,1,0,0,0,0,7,25,45,64,5,23,2,2,0,0,5,22,2,2,0,1
"September 24, 1999",http://ufcstats.com/fight-details/968cd768ac41e6ee,http://ufcstats.com/event-details/afaad7d6a581e307,W,John Lewis,Lowell Anderson,Middleweight,KO/TKO,3,0:13,http://ufcstats.com/fighter-details/4a01dc8376736ef5,http://ufcstats.com/fighter-details/1ffc38f67785797b,0,0,0,0,1,1,20,61,34,77,18,58,2,3,0,0,11,46,9,15,0,0
"September 24, 1999",http://ufcstats.com/fight-details/968cd768ac41e6ee,http://ufcstats.com/event-details/afaad7d6a581e307,L,Lowell Anderson,John Lewis,Middleweight,KO/TKO,3,0:13,http://ufcstats.com/fighter-details/1ffc38f67785797b,http://ufcstats.com/fighter-details/4a01dc8376736ef5,0,0,0,0,0,1,9,33,17,41,6,28,3,4,0,1,9,29,0,4,0,0
"September 24, 1999",http://ufcstats.com/fight-details/a1c1e3c1e9c6cf1e,http://ufcstats.com/event-details/afaad7d6a581e307,D,Jens Pulver,Alfonso Alcarez,Lightweight,M-DEC,2,5:00,http://ufcstats.com/fighter-details/44260175069b6276,http://ufcstats.com/fighter-details/1e38bba6738b7b10,0,1,0,0,0,1,48,81,69,105,32,62,7,9,9,10,3,16,35,53,10,12
"September 24, 1999",http://ufcstats.com/fight-details/a1c1e3c1e9c6cf1e,http://ufcstats.com/event-details/afaad7d6a581e307,D,Alfonso Alcarez,Jens Pulver,Lightweight,M-DEC,2,5:00,http://ufcstats.com/fighter-details/1e38bba6738b7b10,http://ufcstats.com/fighter-details/44260175069b6276,0,0,0,0,1,2,34,62,69,101,21,47,6,8,7,7,9,15,21,37,4,10
"July 16, 1999",http://ufcstats.com/fight-details/62ac5bff3c181f50,http://ufcstats.com/event-details/1a1a4d7a29041d77,W,Maurice Smith,Marco Ruas,Heavyweight,KO/TKO,1,5:00,http://ufcstats.com/fighter-details/33e33d51f289d2a1,http://ufcstats.com/fighter-details/597db668b01c442c,0,0,1,0,0,0,4,4,12,12,2,2,0,0,2,2,2,2,0,0,2,2
"July 16, 1999",http://ufcstats.com/fight-details/62ac5bff3c181f50,http://ufcstats.com/event-details/1a1a4d7a29041d77,L,Marco Ruas,Maurice Smith,Heavyweight,KO/TKO,1,5:00,http://ufcstats.com/fighter-details/597db668b01c442c,http://ufcstats.com/fighter-details/33e33d51f289d2a1,0,2,1,0,1,1,1,1,4,6,0,0,0,0,1,1,1,1,0,0,0,0
"July 16, 1999",http://ufcstats.com/fight-details/df8d4014d8206ab1,http://ufcstats.com/event-details/1a1a4d7a29041d77,W,Pat Miletich,Andre Pederneiras,Lightweight,KO/TKO,2,1:34,http://ufcstats.com/fighter-details/cedfdf8d423d500c,http://ufcstats.com/fighter-details/bba678d312590087,0,0,0,0,0,0,13,42,25,54,6,32,5,7,2,3,6,31,7,11,0,0
"July 16, 1999",http://ufcstats.com/fight-details/df8d4014d8206ab1,http://ufcstats.com/event-details/1a1a4d7a29041d77,L,Andre Pederneiras,Pat Miletich,Lightweight,KO/TKO,2,1:34,http://ufcstats.com/fighter-details/bba678d312590087,http://ufcstats.com/fighter-details/cedfdf8d423d500c,0,0,0,0,0,1,10,19,17,26,3,10,1,2,6,7,4,8,5,9,1,2
"July 16, 1999",http://ufcstats.com/fight-details/38e3986b7cfff608,http://ufcstats.com/event-details/1a1a4d7a29041d77,W,Jeremy Horn,Daiju Takase,Middleweight,KO/TKO,1,4:41,http://ufcstats.com/fighter-details/8d26912cd2aeb366,http://ufcstats.com/fighter-details/4f74c8be51db8a37,0,0,2,0,0,0,35,59,51,76,27,50,3,3,5,6,8,17,3,5,24,37
"July 16, 1999",http://ufcstats.com/fight-details/38e3986b7cfff608,http://ufcstats.com/event-details/1a1a4d7a29041d77,L,Daiju Takase,Jeremy Horn,Middleweight,KO/TKO,1,4:41,http://ufcstats.com/fighter-details/4f74c8be51db8a37,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0,0,0,0,0,1,0,14,1,15,0,14,0,0,0,0,0,14,0,0,0,0
"July 16, 1999",http://ufcstats.com/fight-details/82cf32aea3d7edf3,http://ufcstats.com/event-details/1a1a4d7a29041d77,W,Paul Jones,Flavio Luiz Moura,Middleweight,SUB,1,4:20,http://ufcstats.com/fighter-details/f341f9551ba744e2,http://ufcstats.com/fighter-details/ab35634d1a8c7a11,0,2,2,1,0,0,21,35,60,74,20,34,1,1,0,0,0,2,0,0,21,33
"July 16, 1999",http://ufcstats.com/fight-details/82cf32aea3d7edf3,http://ufcstats.com/event-details/1a1a4d7a29041d77,L,Flavio Luiz Moura,Paul Jones,Middleweight,SUB,1,4:20,http://ufcstats.com/fighter-details/ab35634d1a8c7a11,http://ufcstats.com/fighter-details/f341f9551ba744e2,1,0,1,0,0,0,1,2,15,18,1,2,0,0,0,0,1,1,0,0,0,1
"July 16, 1999",http://ufcstats.com/fight-details/3e4199f9a69bac88,http://ufcstats.com/event-details/1a1a4d7a29041d77,W,Tsuyoshi Kohsaka,Tim Lajcik,Heavyweight,KO/TKO,2,5:00,http://ufcstats.com/fighter-details/b76ed59283d3559c,http://ufcstats.com/fighter-details/c7e9d15cfce52f1d,0,3,1,1,0,3,11,14,73,77,7,7,2,2,2,5,4,7,0,0,7,7
"July 16, 1999",http://ufcstats.com/fight-details/3e4199f9a69bac88,http://ufcstats.com/event-details/1a1a4d7a29041d77,L,Tim Lajcik,Tsuyoshi Kohsaka,Heavyweight,KO/TKO,2,5:00,http://ufcstats.com/fighter-details/c7e9d15cfce52f1d,http://ufcstats.com/fighter-details/b76ed59283d3559c,0,0,4,0,0,0,12,31,43,71,10,29,2,2,0,0,0,6,1,2,11,23
"July 16, 1999",http://ufcstats.com/fight-details/693e4a0bed9a1369,http://ufcstats.com/event-details/1a1a4d7a29041d77,W,Eugene Jackson,Royce Alger,Middleweight,KO/TKO,2,1:19,http://ufcstats.com/fighter-details/ce783bf73b5131f9,http://ufcstats.com/fighter-details/669a3cb6e394f515,1,1,0,0,0,0,21,46,27,52,15,40,6,6,0,0,11,34,5,7,5,5
"July 16, 1999",http://ufcstats.com/fight-details/693e4a0bed9a1369,http://ufcstats.com/event-details/1a1a4d7a29041d77,L,Royce Alger,Eugene Jackson,Middleweight,KO/TKO,2,1:19,http://ufcstats.com/fighter-details/669a3cb6e394f515,http://ufcstats.com/fighter-details/ce783bf73b5131f9,0,0,2,0,2,8,11,26,12,27,11,26,0,0,0,0,0,7,3,4,8,15
"July 16, 1999",http://ufcstats.com/fight-details/c6f8541973f69080,http://ufcstats.com/event-details/1a1a4d7a29041d77,W,Andre Roberts,Ron Waterman,Heavyweight,KO/TKO,1,2:51,http://ufcstats.com/fighter-details/a54a35a670d8e852,http://ufcstats.com/fighter-details/efaf544314bb5c2e,1,0,0,0,0,0,10,20,11,21,10,19,0,1,0,0,4,9,3,8,3,3
"July 16, 1999",http://ufcstats.com/fight-details/c6f8541973f69080,http://ufcstats.com/event-details/1a1a4d7a29041d77,L,Ron Waterman,Andre Roberts,Heavyweight,KO/TKO,1,2:51,http://ufcstats.com/fighter-details/efaf544314bb5c2e,http://ufcstats.com/fighter-details/a54a35a670d8e852,0,0,0,0,0,0,22,48,27,53,19,42,3,6,0,0,8,15,14,33,0,0
"May 07, 1999",http://ufcstats.com/fight-details/73c07530f667289f,http://ufcstats.com/event-details/a7b48e18ca27795d,W,Bas Rutten,Kevin Randleman,Heavyweight,S-DEC,3,3:00,http://ufcstats.com/fighter-details/03688dc3c3af3ac1,http://ufcstats.com/fighter-details/6859f67468ba8489,0,1,0,0,0,0,18,29,181,195,10,20,6,7,2,2,4,11,1,1,13,17
"May 07, 1999",http://ufcstats.com/fight-details/73c07530f667289f,http://ufcstats.com/event-details/a7b48e18ca27795d,L,Kevin Randleman,Bas Rutten,Heavyweight,S-DEC,3,3:00,http://ufcstats.com/fighter-details/6859f67468ba8489,http://ufcstats.com/fighter-details/03688dc3c3af3ac1,0,0,4,0,6,6,20,61,56,114,19,58,1,3,0,0,0,2,0,0,20,59
"May 07, 1999",http://ufcstats.com/fight-details/99b5010fd25911af,http://ufcstats.com/event-details/a7b48e18ca27795d,W,Pedro Rizzo,Tra Telligman,Heavyweight,KO/TKO,1,4:30,http://ufcstats.com/fighter-details/b44f39a5c6596953,http://ufcstats.com/fighter-details/1dab0d1d81dd06db,1,0,0,0,0,0,9,43,9,43,7,41,0,0,2,2,9,42,0,0,0,1
"May 07, 1999",http://ufcstats.com/fight-details/99b5010fd25911af,http://ufcstats.com/event-details/a7b48e18ca27795d,L,Tra Telligman,Pedro Rizzo,Heavyweight,KO/TKO,1,4:30,http://ufcstats.com/fighter-details/1dab0d1d81dd06db,http://ufcstats.com/fighter-details/b44f39a5c6596953,0,0,0,0,0,1,16,46,16,46,14,41,0,1,2,4,13,38,3,8,0,0
"May 07, 1999",http://ufcstats.com/fight-details/a3fe8217502c42a4,http://ufcstats.com/event-details/a7b48e18ca27795d,W,Pete Williams,Travis Fulton,Heavyweight,SUB,1,6:28,http://ufcstats.com/fighter-details/6291ac0a3726732f,http://ufcstats.com/fighter-details/911fb265462f0d94,0,2,2,0,0,0,15,27,22,34,7,18,0,1,8,8,8,16,1,1,6,10
"May 07, 1999",http://ufcstats.com/fight-details/a3fe8217502c42a4,http://ufcstats.com/event-details/a7b48e18ca27795d,L,Travis Fulton,Pete Williams,Heavyweight,SUB,1,6:28,http://ufcstats.com/fighter-details/911fb265462f0d94,http://ufcstats.com/fighter-details/6291ac0a3726732f,0,0,0,0,0,1,6,22,18,34,4,20,0,0,2,2,2,13,0,1,4,8
"May 07, 1999",http://ufcstats.com/fight-details/c892b23ad8f2208b,http://ufcstats.com/event-details/a7b48e18ca27795d,W,Wanderlei Silva,Tony Petarra,Middleweight,KO/TKO,1,2:53,http://ufcstats.com/fighter-details/a1f6999fe57236e0,http://ufcstats.com/fighter-details/c61f66d8c3fd5f07,1,0,0,0,0,0,25,32,32,39,12,18,13,14,0,0,0,2,24,29,1,1
"May 07, 1999",http://ufcstats.com/fight-details/c892b23ad8f2208b,http://ufcstats.com/event-details/a7b48e18ca27795d,L,Tony Petarra,Wanderlei Silva,Middleweight,KO/TKO,1,2:53,http://ufcstats.com/fighter-details/c61f66d8c3fd5f07,http://ufcstats.com/fighter-details/a1f6999fe57236e0,0,0,0,0,0,2,4,5,6,7,3,3,0,1,1,1,0,0,4,5,0,0
"May 07, 1999",http://ufcstats.com/fight-details/6bb2a427004deecc,http://ufcstats.com/event-details/a7b48e18ca27795d,W,Marcelo Mello,David Roberts,Lightweight,KO/TKO,1,1:23,http://ufcstats.com/fighter-details/672ef06fd9f41f7d,http://ufcstats.com/fighter-details/775bad6d700d2302,0,0,3,0,1,2,7,13,9,15,6,12,1,1,0,0,1,1,0,0,6,12
"May 07, 1999",http://ufcstats.com/fight-details/6bb2a427004deecc,http://ufcstats.com/event-details/a7b48e18ca27795d,L,David Roberts,Marcelo Mello,Lightweight,KO/TKO,1,1:23,http://ufcstats.com/fighter-details/775bad6d700d2302,http://ufcstats.com/fighter-details/672ef06fd9f41f7d,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,2,0,0,0,1
"May 07, 1999",http://ufcstats.com/fight-details/3a271d9d9210a818,http://ufcstats.com/event-details/a7b48e18ca27795d,W,Laverne Clark,Fabiano Iha,Lightweight,KO/TKO,1,1:21,http://ufcstats.com/fighter-details/1c2f2571b18791b6,http://ufcstats.com/fighter-details/263ebd4a669e1e98,1,0,0,0,0,0,6,6,6,6,3,3,3,3,0,0,3,3,1,1,2,2
"May 07, 1999",http://ufcstats.com/fight-details/3a271d9d9210a818,http://ufcstats.com/event-details/a7b48e18ca27795d,L,Fabiano Iha,Laverne Clark,Lightweight,KO/TKO,1,1:21,http://ufcstats.com/fighter-details/263ebd4a669e1e98,http://ufcstats.com/fighter-details/1c2f2571b18791b6,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0
"May 07, 1999",http://ufcstats.com/fight-details/79f9086932f21016,http://ufcstats.com/event-details/a7b48e18ca27795d,W,Ron Waterman,Chris Condo,Heavyweight,KO/TKO,1,0:28,http://ufcstats.com/fighter-details/efaf544314bb5c2e,http://ufcstats.com/fighter-details/41e77dc504a192c6,0,0,1,0,1,1,6,8,12,14,6,8,0,0,0,0,0,0,0,0,6,8
"May 07, 1999",http://ufcstats.com/fight-details/79f9086932f21016,http://ufcstats.com/event-details/a7b48e18ca27795d,L,Chris Condo,Ron Waterman,Heavyweight,KO/TKO,1,0:28,http://ufcstats.com/fighter-details/41e77dc504a192c6,http://ufcstats.com/fighter-details/efaf544314bb5c2e,0,0,0,0,0,0,0,2,1,3,0,2,0,0,0,0,0,2,0,0,0,0
"March 05, 1999",http://ufcstats.com/fight-details/c03d0d781df4ad2a,http://ufcstats.com/event-details/a220be6d41d6f97d,W,Tito Ortiz,Guy Mezger,Middleweight,KO/TKO,1,9:56,http://ufcstats.com/fighter-details/2f732dd9210d301f,http://ufcstats.com/fighter-details/946f341df6472ee0,0,0,2,0,2,5,26,42,92,111,22,36,4,6,0,0,0,2,2,6,24,34
"March 05, 1999",http://ufcstats.com/fight-details/c03d0d781df4ad2a,http://ufcstats.com/event-details/a220be6d41d6f97d,L,Guy Mezger,Tito Ortiz,Middleweight,KO/TKO,1,9:56,http://ufcstats.com/fighter-details/946f341df6472ee0,http://ufcstats.com/fighter-details/2f732dd9210d301f,0,3,0,0,0,0,2,4,9,11,1,3,0,0,1,1,1,3,1,1,0,0
"March 05, 1999",http://ufcstats.com/fight-details/28f31c3fd7afe737,http://ufcstats.com/event-details/a220be6d41d6f97d,W,Gary Goodridge,Andre Roberts,Heavyweight,KO/TKO,1,0:43,http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5,http://ufcstats.com/fighter-details/a54a35a670d8e852,0,0,0,0,0,0,8,14,8,14,6,12,0,0,2,2,6,11,2,3,0,0
"March 05, 1999",http://ufcstats.com/fight-details/28f31c3fd7afe737,http://ufcstats.com/event-details/a220be6d41d6f97d,L,Andre Roberts,Gary Goodridge,Heavyweight,KO/TKO,1,0:43,http://ufcstats.com/fighter-details/a54a35a670d8e852,http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5,0,0,0,0,0,0,2,3,2,3,2,3,0,0,0,0,2,3,0,0,0,0
"March 05, 1999",http://ufcstats.com/fight-details/b26c2f616c9436fb,http://ufcstats.com/event-details/a220be6d41d6f97d,W,Jeremy Horn,Chuck Liddell,Middleweight,SUB,1,12:00,http://ufcstats.com/fighter-details/8d26912cd2aeb366,http://ufcstats.com/fighter-details/a390eb8a9b2df298,0,3,2,0,3,7,8,11,13,16,1,3,4,5,3,3,5,7,3,4,0,0
"March 05, 1999",http://ufcstats.com/fight-details/b26c2f616c9436fb,http://ufcstats.com/event-details/a220be6d41d6f97d,L,Chuck Liddell,Jeremy Horn,Middleweight,SUB,1,12:00,http://ufcstats.com/fighter-details/a390eb8a9b2df298,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0,0,1,1,0,0,12,24,58,70,12,21,0,2,0,1,3,11,1,2,8,11
"March 05, 1999",http://ufcstats.com/fight-details/997753de17f81e3a,http://ufcstats.com/event-details/a220be6d41d6f97d,W,Kevin Randleman,Maurice Smith,Heavyweight,U-DEC,2,3:00,http://ufcstats.com/fighter-details/6859f67468ba8489,http://ufcstats.com/fighter-details/33e33d51f289d2a1,0,0,5,0,4,4,17,49,39,77,17,49,0,0,0,0,4,18,1,2,12,29
"March 05, 1999",http://ufcstats.com/fight-details/997753de17f81e3a,http://ufcstats.com/event-details/a220be6d41d6f97d,L,Maurice Smith,Kevin Randleman,Heavyweight,U-DEC,2,3:00,http://ufcstats.com/fighter-details/33e33d51f289d2a1,http://ufcstats.com/fighter-details/6859f67468ba8489,0,2,0,0,0,0,9,16,14,21,2,9,2,2,5,5,6,13,3,3,0,0
"March 05, 1999",http://ufcstats.com/fight-details/25215e8c06d7d63f,http://ufcstats.com/event-details/a220be6d41d6f97d,W,Evan Tanner,Valeri Ignatov,Middleweight,KO/TKO,1,2:58,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,http://ufcstats.com/fighter-details/7b6ce3a9460565b5,0,1,2,0,1,1,23,32,25,35,18,26,4,5,1,1,3,8,2,2,18,22
"March 05, 1999",http://ufcstats.com/fight-details/25215e8c06d7d63f,http://ufcstats.com/event-details/a220be6d41d6f97d,L,Valeri Ignatov,Evan Tanner,Middleweight,KO/TKO,1,2:58,http://ufcstats.com/fighter-details/7b6ce3a9460565b5,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,0,0,0,0,0,0,2,8,7,14,2,8,0,0,0,0,1,7,1,1,0,0
"March 05, 1999",http://ufcstats.com/fight-details/9a38c18f00bb8b8e,http://ufcstats.com/event-details/a220be6d41d6f97d,W,Pete Williams,Jason Godsey,Heavyweight,SUB,1,1:56,http://ufcstats.com/fighter-details/6291ac0a3726732f,http://ufcstats.com/fighter-details/5ca158b1cc9cb242,0,1,1,0,1,1,3,7,10,14,2,6,1,1,0,0,1,3,1,2,1,2
"March 05, 1999",http://ufcstats.com/fight-details/9a38c18f00bb8b8e,http://ufcstats.com/event-details/a220be6d41d6f97d,L,Jason Godsey,Pete Williams,Heavyweight,SUB,1,1:56,http://ufcstats.com/fighter-details/5ca158b1cc9cb242,http://ufcstats.com/fighter-details/6291ac0a3726732f,0,0,0,0,0,0,2,7,9,16,0,5,2,2,0,0,1,5,1,2,0,0
"March 05, 1999",http://ufcstats.com/fight-details/03afd7b6a217aaac,http://ufcstats.com/event-details/a220be6d41d6f97d,W,Sione Latu,Joey Roberts,Heavyweight,KO/TKO,1,10:01,http://ufcstats.com/fighter-details/5898357a45a73674,http://ufcstats.com/fighter-details/c058823a2595ab09,0,0,2,1,1,1,9,19,14,26,6,15,2,3,1,1,3,6,4,10,2,3
"March 05, 1999",http://ufcstats.com/fight-details/03afd7b6a217aaac,http://ufcstats.com/event-details/a220be6d41d6f97d,L,Joey Roberts,Sione Latu,Heavyweight,KO/TKO,1,10:01,http://ufcstats.com/fighter-details/c058823a2595ab09,http://ufcstats.com/fighter-details/5898357a45a73674,0,2,1,1,1,2,17,42,33,60,14,38,3,4,0,0,0,8,2,4,15,30
"January 08, 1999",http://ufcstats.com/fight-details/3fc4d9f17be8d003,http://ufcstats.com/event-details/c9bbf1a0285a8076,W,Bas Rutten,Tsuyoshi Kohsaka,Heavyweight,KO/TKO,2,2:15,http://ufcstats.com/fighter-details/03688dc3c3af3ac1,http://ufcstats.com/fighter-details/b76ed59283d3559c,1,0,0,0,0,0,31,61,70,100,21,50,3,4,7,7,18,42,9,15,4,4
"January 08, 1999",http://ufcstats.com/fight-details/3fc4d9f17be8d003,http://ufcstats.com/event-details/c9bbf1a0285a8076,L,Tsuyoshi Kohsaka,Bas Rutten,Heavyweight,KO/TKO,2,2:15,http://ufcstats.com/fighter-details/b76ed59283d3559c,http://ufcstats.com/fighter-details/03688dc3c3af3ac1,0,0,2,0,3,9,23,47,120,154,16,38,4,5,3,4,6,14,2,2,15,31
"January 08, 1999",http://ufcstats.com/fight-details/453118d7f05be814,http://ufcstats.com/event-details/c9bbf1a0285a8076,W,Pat Miletich,Jorge Patino,Lightweight,U-DEC,3,3:00,http://ufcstats.com/fighter-details/cedfdf8d423d500c,http://ufcstats.com/fighter-details/c8cca8f3de5be4b4,0,0,0,0,3,3,27,71,71,115,9,44,4,9,14,18,20,62,2,4,5,5
"January 08, 1999",http://ufcstats.com/fight-details/453118d7f05be814,http://ufcstats.com/event-details/c9bbf1a0285a8076,L,Jorge Patino,Pat Miletich,Lightweight,U-DEC,3,3:00,http://ufcstats.com/fighter-details/c8cca8f3de5be4b4,http://ufcstats.com/fighter-details/cedfdf8d423d500c,0,1,1,0,1,6,19,88,21,90,5,69,1,2,13,17,16,83,2,4,1,1
"January 08, 1999",http://ufcstats.com/fight-details/86090172facd6cf7,http://ufcstats.com/event-details/c9bbf1a0285a8076,W,Pedro Rizzo,Mark Coleman,Heavyweight,S-DEC,2,3:00,http://ufcstats.com/fighter-details/b44f39a5c6596953,http://ufcstats.com/fighter-details/21b8a0f5c231096f,0,0,0,0,0,0,16,29,29,43,9,22,0,0,7,7,15,28,1,1,0,0
"January 08, 1999",http://ufcstats.com/fight-details/86090172facd6cf7,http://ufcstats.com/event-details/c9bbf1a0285a8076,L,Mark Coleman,Pedro Rizzo,Heavyweight,S-DEC,2,3:00,http://ufcstats.com/fighter-details/21b8a0f5c231096f,http://ufcstats.com/fighter-details/b44f39a5c6596953,0,0,0,0,2,6,25,53,58,86,23,49,0,1,2,3,7,23,0,1,18,29
"January 08, 1999",http://ufcstats.com/fight-details/6c15d41df17349c9,http://ufcstats.com/event-details/c9bbf1a0285a8076,W,Tito Ortiz,Jerry Bohlander,Middleweight,KO/TKO,2,2:31,http://ufcstats.com/fighter-details/2f732dd9210d301f,http://ufcstats.com/fighter-details/93892752c5fc23ca,0,0,4,0,6,7,37,76,59,100,35,73,2,3,0,0,12,29,7,12,18,35
"January 08, 1999",http://ufcstats.com/fight-details/6c15d41df17349c9,http://ufcstats.com/event-details/c9bbf1a0285a8076,L,Jerry Bohlander,Tito Ortiz,Middleweight,KO/TKO,2,2:31,http://ufcstats.com/fighter-details/93892752c5fc23ca,http://ufcstats.com/fighter-details/2f732dd9210d301f,0,0,0,0,0,0,9,25,39,55,5,17,0,0,4,8,7,20,1,4,1,1
"January 08, 1999",http://ufcstats.com/fight-details/48fccedc8889a473,http://ufcstats.com/event-details/c9bbf1a0285a8076,W,Mikey Burnett,Townsend Saunders,Lightweight,U-DEC,2,3:00,http://ufcstats.com/fighter-details/4c805f5f58a75df0,http://ufcstats.com/fighter-details/20bd6c3e03c46ee6,1,1,0,0,0,0,42,135,57,150,28,119,9,9,5,7,21,89,19,37,2,9
"January 08, 1999",http://ufcstats.com/fight-details/48fccedc8889a473,http://ufcstats.com/event-details/c9bbf1a0285a8076,L,Townsend Saunders,Mikey Burnett,Lightweight,U-DEC,2,3:00,http://ufcstats.com/fighter-details/20bd6c3e03c46ee6,http://ufcstats.com/fighter-details/4c805f5f58a75df0,0,0,0,0,0,6,34,63,41,70,7,26,14,15,13,22,20,45,14,18,0,0
"January 08, 1999",http://ufcstats.com/fight-details/fb8e8d1a734b6fe8,http://ufcstats.com/event-details/c9bbf1a0285a8076,W,Evan Tanner,Darrel Gholar,Middleweight,SUB,1,7:57,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,http://ufcstats.com/fighter-details/a24e080000fa7a35,0,4,1,0,1,1,24,37,25,39,10,20,5,6,9,11,10,16,14,21,0,0
"January 08, 1999",http://ufcstats.com/fight-details/fb8e8d1a734b6fe8,http://ufcstats.com/event-details/c9bbf1a0285a8076,L,Darrel Gholar,Evan Tanner,Middleweight,SUB,1,7:57,http://ufcstats.com/fighter-details/a24e080000fa7a35,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,0,0,2,0,1,1,4,26,30,59,3,25,1,1,0,0,0,14,0,0,4,12
"January 08, 1999",http://ufcstats.com/fight-details/0cf7636471fc5e45,http://ufcstats.com/event-details/c9bbf1a0285a8076,W,Laverne Clark,Frank Caracci,Lightweight,KO/TKO,1,6:52,http://ufcstats.com/fighter-details/1c2f2571b18791b6,http://ufcstats.com/fighter-details/44f9c777fed7ca03,0,0,3,0,2,2,15,30,35,52,13,28,2,2,0,0,1,4,0,0,14,26
"January 08, 1999",http://ufcstats.com/fight-details/0cf7636471fc5e45,http://ufcstats.com/event-details/c9bbf1a0285a8076,L,Frank Caracci,Laverne Clark,Lightweight,KO/TKO,1,6:52,http://ufcstats.com/fighter-details/44f9c777fed7ca03,http://ufcstats.com/fighter-details/1c2f2571b18791b6,0,1,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0
"October 16, 1998",http://ufcstats.com/fight-details/c8a04210d832a928,http://ufcstats.com/event-details/32a3025d5db456ae,W,Frank Shamrock,John Lober,Middleweight,SUB,1,7:40,http://ufcstats.com/fighter-details/fcaae0385b514f11,http://ufcstats.com/fighter-details/31652c9267606d54,2,4,1,2,0,0,23,33,55,67,5,12,8,10,10,11,8,12,7,10,8,11
